Site,geographic,local_name,reef_type,Y,X,Acanthurus blochii,Acanthurus guttatus,Acanthurus leucocheilus,Acanthurus lineatus,Acanthurus maculiceps,Acanthurus nigricans,Acanthurus nigricauda,Acanthurus nigroris,Acanthurus olivaceus,Acanthurus pyroferus,Acanthurus triostegus,Acanthurus xanthopterus,Aethaloperca rogaa,Aphareus furca,Aphareus Furca2,Aprion virescens,Balistapus undulatus,Balistoides viridescens,Bolbometopon muricatum,Caesio caerulaurea,Calotomus carolinus,Carangoides ferdau,Carangoides orthogrammus,Caranx lugubris,Caranx melampygus,Caranx sexfasciatus,Cephalopholis argus,Cephalopholis leopardus,Cephalopholis urodeta,Cetoscarus bicolor,Chaetodon lunulatus,Cheilinus digrammus,Cheilinus fasciatus,Cheilinus trilobatus,Cheilinus undulatus,Chlorurus bleekeri,Chlorurus frontalis,Chlorurus japanensis,Chlorurus microrhinos,Chlorurus sordidus,Chlorurus Sordidus3,Coris aygula,Ctenochaetus striatus,Ctenochaetus strigosus,Elagatis bipinnulata,Epibulus insidiator,Epinephelus hexagonatus,Epinephelus howlandi,Epinephelus merra,Epinephelus spilotoceps,Gnathodentex aureolineatus,Gomphosus varius,Gracila albomarginata,Gymnosarda unicolor,Hemigymnus fasciatus,Hemigymnus melapterus,Hipposcarus longiceps,Kyphosus cinerascens,Kyphosus vaigiensis,Lethrinus erythropterus,Lethrinus harak,Lethrinus obsoletus,Lethrinus olivaceus,Lethrinus xanthochilus,Lutjanus argentimaculatus,Lutjanus bohar,Lutjanus ehrenbergi,Lutjanus fulvus,Lutjanus gibbus,Lutjanus kasmira,Lutjanus monostigma,Lutjanus semicinctus,Macolor macularis,Macolor niger,Melichthys vidua,Monodactylus argenteus,Monotaxis grandoculis,Mulloidichthys flavolineatus,Mulloidichthys vanicolensis,Myripristis adusta,Myripristis berndti,Myripristis murdjan,Myripristis sp  Holocentridae ,Naso annulatus,Naso brevirostris,Naso caesius,Naso lituratus,Naso unicornis,Naso vlamingii,Neoniphon sammara,Neoniphon sp  Holocentridae ,Paracirrhites spp ,Parupeneus barberinoides,Parupeneus barberinus,Parupeneus bifasciatus,Parupeneus cyclostomus,Parupeneus indicus,Parupeneus insularis,Parupeneus multifasciatus,Pempheris oualensis,Platax teira,Plectorhinchus albovittatus,Plectorhinchus lineatus,Polydactylus sexfilis,Pseudobalistes flavimarginatus,Pygoplites diacanthus,Sargocentron sp,Sargocentron tiere,Scarus altipinnis,Scarus dimidiatus,Scarus festivus,Scarus flavipectoralis,Scarus forsteni,Scarus frenatus,Scarus ghobban,Scarus globiceps,Scarus niger,Scarus oviceps,Scarus psittacus,Scarus rivulatus,Scarus rubroviolaceus,Scarus schlegeli,Scarus sp,Scarus spinus,Scolopsis lineata,Scolopsis sp ,Scomberomorus commerson,Selar crumenophthalmus,Siganus argenteus,Siganus doliatus,Siganus puellus,Siganus punctatus,Siganus randalli,Siganus spinus,Sphyraena qenie,Variola louti,Zebrasoma scopas,Zebrasoma veliferum
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194046606,0,0,0,0,0,0,0,0,0,0,1.135108314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721012948,0,1.091231474,0,0,0,0.783599506,0.447228451,0.361427268,0,0,0,0,0.356350255,0,0,0,0,0.47787202,0,0,0.513412998,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0.858862462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207390806,0,0,0,0,0,0.386848512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321482264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626247122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.699273445,0,0,0,0,0,0,0,0,0.167534533,0,0,0.369348565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318285933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679862501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0.210706686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112252782,0,0,0,0,0,0.37464633,0,0,0.035806463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089032393,0,0,0,0,0,0,0,0,0,0,0,0.36436184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34737495,0,0.226482366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136243753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0.176120127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572489101,0,0,0.553931508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358380237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.452298866,0,0.218706182,0,0.330525724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0.392289436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475728867,0,0,0.418101922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59935071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31843019,0,0,0.808569192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297190872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543984201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0.141441991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025170466,0,0,0,0,0,0,0,0,0,0,0.287962793,0,0.086683537,0,0,0.035806463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118512472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149492374,1.45012612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409527884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0.120122878,0,0,0.176120127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625152823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12474271,0,0,0,0,0,0,0.205435138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886421069,0,0,0,0,0,0.502477529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431090342,0,0,0,0,0,0,0,0,0,0,0,0,0.093365097,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0.968976894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226201469,0,0,0,0,0,0,0.760795578,0,0,0.925345088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578970879,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217699781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064266061,0,0,0,0,0,0.037605796,0,0,0.280356883,0,0,0,0,0,0,0,0,0,0,0,0.080167091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149492374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,1.171354584,0,0.248232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064266061,0,0,0,0,2.02107705,0.287962793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219770543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076135788,0,0,0,0,0,0,0,0,0,0,0.685132772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122627319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41152511,0,0,0,0,0,0,0,0,0.966108611,0,0,0,0,0,0,0.261915251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6942232,0,0,0,0.488650146,0,0,0,0.50199302,0,0,0,0.428772079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760795578,0,0,0.555513234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287052565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087449858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667229967,0,0,0,0,0,0,0,0,0,0,0,0,0.466196476,0,0,0.135844068,0,0,0.164579958,0,0,0,0,0,0,0,0,0,0,0,0,1.073176111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225322816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362959432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0.989511372,0,0.68994573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02107705,0.340282063,0,0,0.140226162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757120588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757207701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463534492,0,0,0,0,0,0,0,0,0,0,0,0.024357209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0.109407713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150165782,0,0,0,0,0,0,0,0,0,0,0.957102325,0,0,0.739102586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679862501,0,0,0,0,0,0,0,0,0,0,0,0.637907107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455380575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0.322992298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325357754,0,0,0.449693964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588020746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752145558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445819038,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07829275,0,0,0,0,0,0.329678535,0,0,0.454074307,0,0,0,0,0,0,0,0,0,0,0,0.208823256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381374068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26008643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0.120122878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052038429,0,0,0,0.507957756,0,1.344600823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149492374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463534492,0,0,0,0,0,0,0,0,0,0,0,0.299780608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0.261564869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.47787795,0,0,0,0.326956029,1.752258509,0,0,0.6733892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232550292,0,0,0,0,0,0.317832024,0,0,0,0,0,0,0,0,0,0.719296325,1.026440778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371265101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,1.10014371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.173214126,0.938494374,0,0,0.92585539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339832823,0,0,0,0,0,0,0,0,0.364273675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11749862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0.23823804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312827278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149492374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177122465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227590593,0,0.856929374,0,0,0,0,0,0,0,0,0,0,0,0,0.58829242,0,0,0.40403352,0,0,0.464084886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248288546,0,0,0,0,0,0,0,0,0,0.397814061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215545171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-01,Southeast Corner,Buoy-16,Outer,5.265350946,162.9805157,0,0,0,0.283355227,0,2.331992625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507957756,0,0,0,0,1.086752544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261915251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267469176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451110383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.026925144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505883816,0,0,0.185171078,0,0,0.220753608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319124481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.152016096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.920628267,0,0,0.513322913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.151656616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154942042,0,0,0,0,0,0.656618373,0,0,0.331317882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069753865,0.16891721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64140546,0.087005328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.160716917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294473307,0,0,0,0,0,0,0,0,0,0,0,0,0.626561485,0,0,0.254004255,0.026961767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.229396131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154942042,0,0,0,0,0,0.617212789,0,0,0.149897988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427652699,0,0,0,0,0,0,0,0,0,0,0,0.055854316,0,0,0,0,0,0,0,0,0,0,0,0.443623964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0.249968949,0,0.310631709,0,0,0,0,0,0,0,0.142701691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318230239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255022601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278083007,0,0,0,0.281606486,0.212944332,0,0,0,0.52701877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.195522091,0,0,0,0.035779347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259933875,0,0,0,0,0,0,0,0,0,0,0,0,0.501361122,0,0,0.380816322,0,0,0.054843354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205435138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115838065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464235583,0,0,0,0,0,0,0.237598651,0,0,0,0,0,0.63628538,0,0,3.024452511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164081843,0,0,0.186753599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.062704491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758047052,0,0,0,0,0,0,0,0,0,0,0,0,0.303920377,0,0,0.384438275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137025294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0,0,0.035779347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37316943,0,0,0.583286654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149492374,0,0,0,0,0.03010287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOS-02,South,Buoy-21,Outer,5.266485882,162.9351378,0,0,0,0.164996328,0,0.171997744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.559314752,0,0,0.322449184,0,0,0.288625279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79367394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
